Full Name,Department,Job Title,Hiring day
Romanoff Daniel Nikolayevna,SSR,Air Force Pilot,27/11/2023
Murdock Felicity Nikolayevna,CatCo Worldwide Media,Photographer,17/06/2022
Kent Tony Dariaevna,S.H.I.E.L.D.,Spy,18/06/2024
Smoak Oliver Igorevna,Fantastic Four,Scientist,18/03/2024
Cho Walter Gennadievna,Alias Investigations,Soldier,16/05/2020
Smoak Daniel Dmitrievna,SSR,Agent,24/09/2023
White Grace Vasilievna,League of Assassins,Soldier,30/09/2021
Carter Susan Valeryevna,Oscorp Industries,Model,21/06/2018
Murdock Peter Artemovna,SSR,Private Investigator,07/10/2019
Jones Ben Artemovna,Daily Planet,Journalist,27/11/2019
Murdock Carol Olgaevna,NASA,Soldier,18/04/2024
Bishop Wade Svetlanaevna,Rand Enterprises,Journalist,22/04/2018
Allen Peggy Nataliaevna,Alias Investigations,Model,14/01/2019
Storm Lois Vasilievna,S.H.I.E.L.D.,Soldier,31/10/2022
Murdock Matt Elenaevna,Stark Industries,Model,28/03/2018
Allen Carol Vladislavovna,Daily Planet,Soldier,13/06/2022
Watson Bruce Nikolaevna,Rand Enterprises,Reporter,27/02/2021
White Dorothy Yakovlevna,Army,Private Investigator,05/08/2017
Cain Kate Gennadievna,Oscorp Industries,Private Investigator,17/11/2018
Parker Susan Nikolaevna,S.H.I.E.L.D.,Archer,03/09/2018
Gale Mary Yurievna,Alias Investigations,Archer,28/08/2023
Stark Carol Yurievna,Daily Planet,Agent,18/04/2021
Romanoff Tony Yakovlevna,Army,Photographer,15/02/2024
Queen David Vasilievna,Daily Planet,Reporter,12/12/2022
Smoak Peter Vladislavovna,Wayne Enterprises,Scientist,29/06/2019
Reilly Peter Petrovna,League of Assassins,Private Investigator,17/08/2022
Stark Wade Vladimirovna,NASA,Model,22/11/2023
Bishop Daniel Leonidovna,Gamma Research,IT Specialist,16/09/2016
Parker Norman Leonidovna,CatCo Worldwide Media,Reporter,11/07/2017
Queen Wanda Alexandrovna,Alias Investigations,Scientist,08/02/2017
Palpatine Mary Olgaevna,Queen Industries,Soldier,24/02/2017
Romanoff Natasha Elenaevna,S.H.I.E.L.D.,IT Specialist,10/04/2017
Bishop Steve Andreevna,Army,Model,26/08/2016
Cho Ben Borisovna,Fantastic Four,Air Force Pilot,24/08/2016
Todd Steve Nikolayevna,SSR,Archer,02/10/2023
Maximoff Kara Yevgenievna,Palmer Technologies,Scientist,24/09/2020
Queen Mary Yurievna,Central City Police Department,Archer,03/05/2020
Cho Bruce Borisovna,Fantastic Four,Soldier,18/08/2016
Wilson Natasha Romanovna,Alias Investigations,Photographer,29/01/2018
Murdock Matt Dmitrievna,CatCo Worldwide Media,CEO,02/02/2019
Stark Rey Nikolaevna,Daily Planet,Lawyer,27/03/2018
Wayne Dorothy Dariaevna,NASA,Reporter,04/10/2021
Smoak Wade Svetlanaevna,Oscorp Industries,Archer,03/08/2017
Todd Ben Annaevna,Oscorp Industries,Air Force Pilot,08/02/2022
Osborn Felicity Tatianaevna,League of Assassins,Air Force Pilot,16/10/2018
Murdock Mary Petrovna,Palmer Technologies,Scientist,20/11/2021
Zor-El Steve Sidorovna,Central City Police Department,Spy,14/07/2023
Romanoff Peter Artemovna,Palmer Technologies,Agent,21/05/2019
Palpatine Walter Borisovna,Queen Industries,Air Force Pilot,23/01/2018
Watson Bruce Katerinaevna,Daily Planet,Model,03/06/2021
Stark Kate Sidorovna,Fantastic Four,Private Investigator,27/01/2022
Storm Peter Fedorovna,Army,Scientist,20/06/2018
Wayne David Stanislavovna,Daily Planet,IT Specialist,27/04/2017
Gale Tony Sergeevna,Daily Planet,Scientist,20/05/2019
Zor-El Dorothy Sidorovna,Oscorp Industries,Journalist,15/02/2024
Osborn Barry Sergeevna,Alias Investigations,Lawyer,30/08/2022
Kent Rey Alexandrovna,Fantastic Four,Scientist,01/09/2018
Romanoff Natasha Gennadievna,SSR,Lawyer,26/05/2020
Wayne Mary Vladislavovna,Queen Industries,CEO,19/07/2021
Bishop Wanda Vladimirovna,Central City Police Department,Model,01/02/2023
Jones Matt Nikolaevna,S.H.I.E.L.D.,Air Force Pilot,08/02/2023
Allen Peggy Sidorovna,Stark Industries,Model,29/11/2019
Osborn Jason Stanislavovna,Alias Investigations,CEO,13/01/2022
Danvers Mary Svetlanaevna,Fantastic Four,Reporter,19/12/2022
Watson Clark Vladimirovna,Central City Police Department,Spy,29/10/2022
Todd David Yakovlevna,SSR,Private Investigator,12/06/2021
Cain Jason Yurievna,Palmer Technologies,Agent,26/01/2021
Allen Wade Gennadievna,Oscorp Industries,Lawyer,14/09/2021
Rand Norman Katerinaevna,CatCo Worldwide Media,Reporter,31/01/2020
Maximoff Clark Ivanovna,Alias Investigations,Photographer,04/03/2024
Queen Oliver Timofeyevna,Alias Investigations,Spy,30/11/2021
Allen Bruce Gennadievna,Fantastic Four,Journalist,09/10/2016
Palpatine Rey Sergeevna,Queen Industries,Scientist,01/01/2022
Rand Wanda Maryevna,Wayne Enterprises,CEO,22/08/2017
Gale Mary Nataliaevna,SSR,CEO,04/08/2024
Rogers Steve Viktorovna,Wayne Enterprises,CEO,15/03/2021
Osborn Wanda Nataliaevna,Palmer Technologies,Agent,12/07/2024
Carter Oliver Elenaevna,Palmer Technologies,Photographer,04/10/2019
Palpatine Daniel Irinaevna,Stark Industries,Scientist,28/04/2017
Rogers Carol Olgaevna,Queen Industries,Scientist,09/02/2019
Cain Tony Veniaminovna,Queen Industries,Model,09/03/2021
Watson Matt Elenaevna,Wayne Enterprises,Soldier,28/11/2016
Stark Daniel Sidorovna,Central City Police Department,Photographer,14/12/2019
Gale Wade Gennadievna,Oscorp Industries,Scientist,20/08/2016
Cain Norman Irinaevna,Rand Enterprises,Soldier,08/03/2024
Reilly Clark Veniaminovna,Fantastic Four,Model,07/12/2021
Maximoff Dorothy Olgaevna,CatCo Worldwide Media,Agent,18/12/2022
Stark Tony Olgaevna,League of Assassins,CEO,11/11/2023
Carter Rey Vladislavovna,Wayne Enterprises,Lawyer,10/03/2018
Stark Bruce Andreevna,Stark Industries,Journalist,03/08/2022
Storm Rey Fedorovna,Rand Enterprises,Scientist,16/09/2018
Queen Walter Dariaevna,Stark Industries,Scientist,24/05/2023
Palpatine Rey Vladislavovna,NASA,Soldier,08/09/2021
Zor-El Susan Vladislavovna,Wayne Enterprises,Reporter,29/12/2016
Cain Norman Vladislavovna,Wayne Enterprises,CEO,02/09/2020
White Tony Dmitrievna,SSR,IT Specialist,24/01/2024
Lane David Nataliaevna,Gamma Research,Archer,17/10/2022
Cho Walter Viktorovna,CatCo Worldwide Media,Lawyer,07/11/2023
Parker Barry Svetlanaevna,Oscorp Industries,Lawyer,07/02/2020
Parker Barry Svetlanaevna,Palmer Technologies,Air Force Pilot,12/11/2020
Allen Grace Yurievna,Rand Enterprises,Photographer,20/07/2022
Kent Barry Tatianaevna,Oscorp Industries,Journalist,18/04/2018
Gale Felicity Vasilievna,Alias Investigations,Agent,03/08/2018
Cho Bruce Nikolayevna,NASA,Reporter,23/12/2016
Maximoff Oliver Vladislavovna,Stark Industries,CEO,03/11/2022
Jones Grace Romanovna,S.H.I.E.L.D.,Private Investigator,27/11/2017
Parker Peggy Annaevna,Queen Industries,Reporter,24/11/2022
Todd Bruce Nikolayevna,Palmer Technologies,CEO,25/09/2016
Bishop Matt Svetlanaevna,S.H.I.E.L.D.,IT Specialist,01/11/2019
Bishop Wade Vasilievna,Army,Reporter,20/03/2020
Smoak Mary Andreevna,Rand Enterprises,CEO,07/01/2022
Murdock Wanda Sergeevna,Fantastic Four,Agent,23/05/2018
Wayne Wanda Veniaminovna,League of Assassins,Reporter,19/09/2018
Danvers Wanda Mikhailovna,Fantastic Four,Archer,03/05/2020
Maximoff David Irinaevna,Daily Planet,Journalist,19/11/2023
Jones Grace Svetlanaevna,Queen Industries,Scientist,28/06/2018
Smoak Jason Artemovna,SSR,Spy,11/07/2019
Storm Carol Yurievna,Alias Investigations,Model,02/03/2018
Carter Wanda Stanislavovna,Oscorp Industries,Agent,15/11/2023
White Kara Andreevna,Central City Police Department,Reporter,05/05/2024
Kent Wanda Timofeyevna,Daily Planet,Lawyer,06/05/2022
Kent Clark Maryevna,Stark Industries,Spy,06/08/2019
Cho Wade Annaevna,Oscorp Industries,CEO,12/03/2019
Cain Mary Vladimirovna,Daily Planet,Archer,18/03/2018
Watson Norman Elenaevna,Queen Industries,Model,05/07/2018
Murdock Peter Vasilievna,Wayne Enterprises,Reporter,06/07/2017
Cho Matt Nataliaevna,CatCo Worldwide Media,IT Specialist,06/07/2018
Parker Grace Katerinaevna,Fantastic Four,Air Force Pilot,28/08/2020
Wayne Oliver Katerinaevna,Fantastic Four,Lawyer,25/11/2019
Allen Peter Vladislavovna,Army,Private Investigator,27/08/2023
White Bruce Svetlanaevna,SSR,IT Specialist,11/09/2023
Murdock Clark Stanislavovna,Daily Planet,CEO,08/11/2023
Rand Lois Veniaminovna,Palmer Technologies,Air Force Pilot,21/12/2016
Romanoff Tony Nataliaevna,Fantastic Four,Spy,24/08/2023
Bishop Peggy Borisovna,NASA,Archer,25/04/2021
White Rey Dmitrievna,Daily Planet,IT Specialist,14/06/2019
Rand Oliver Irinaevna,Wayne Enterprises,Air Force Pilot,20/05/2021
Queen Jessica Katerinaevna,S.H.I.E.L.D.,Lawyer,07/09/2018
Palpatine Ben Nikolayevna,Army,Lawyer,12/01/2020
Cho Matt Maryevna,S.H.I.E.L.D.,Private Investigator,15/03/2020
Kent Rey Olgaevna,Alias Investigations,Journalist,06/01/2022
Gale Peter Petrovna,Stark Industries,CEO,08/09/2016
Gale Wade Yevgenievna,CatCo Worldwide Media,Photographer,04/10/2018
Danvers Felicity Dmitrievna,Army,Soldier,24/11/2021
Wilson Peter Maryevna,S.H.I.E.L.D.,Private Investigator,11/02/2024
Romanoff Daniel Annaevna,NASA,IT Specialist,18/06/2018
Rogers Carol Katerinaevna,S.H.I.E.L.D.,Archer,25/11/2016
Palpatine Kara Borisovna,Rand Enterprises,Air Force Pilot,02/04/2023
Cho Matt Tatianaevna,S.H.I.E.L.D.,Model,17/05/2020
Wilson Ben Mikhailovna,Central City Police Department,Model,28/04/2022
Romanoff Clark Svetlanaevna,Central City Police Department,Lawyer,19/07/2020
Rand Rey Katerinaevna,Central City Police Department,Scientist,27/12/2019
Rogers Jessica Veniaminovna,Queen Industries,CEO,14/08/2022
Osborn Kara Vsevolodovna,League of Assassins,Air Force Pilot,26/12/2021
Bishop Bruce Vasilievna,Queen Industries,Private Investigator,17/10/2019
Jones Barry Maryevna,Army,Agent,27/02/2022
Bishop Jessica Leonidovna,Daily Planet,CEO,22/10/2023
Bishop Natasha Gennadievna,Gamma Research,Journalist,26/01/2023
Palpatine Rey Katerinaevna,Gamma Research,Reporter,02/07/2019
Cain Wanda Katerinaevna,Fantastic Four,Journalist,22/05/2017
Romanoff Felicity Mikhailovna,Fantastic Four,Lawyer,31/01/2020
Wayne Carol Yakovlevna,Wayne Enterprises,Journalist,20/04/2017
Jones Carol Igorevna,League of Assassins,Scientist,17/05/2022
Allen Bruce Olgaevna,Queen Industries,Private Investigator,02/08/2021
Cain Jessica Gennadievna,Queen Industries,Reporter,02/10/2021
Osborn Felicity Katerinaevna,Gamma Research,Private Investigator,17/01/2023
White Clark Olgaevna,Fantastic Four,Model,14/03/2022
Osborn Daniel Veniaminovna,SSR,Soldier,01/05/2023
Maximoff David Romanovna,Rand Enterprises,CEO,17/03/2024
Zor-El Jason Andreevna,SSR,IT Specialist,27/10/2021
Romanoff Peggy Annaevna,League of Assassins,Journalist,16/08/2021
Todd Jessica Viktorovna,League of Assassins,Archer,06/10/2023
Watson Oliver Gennadievna,Gamma Research,Journalist,19/02/2022
Smoak Wanda Fedorovna,Central City Police Department,Spy,04/01/2020
Palpatine Bruce Leonidovna,NASA,Spy,29/12/2021
Murdock Peter Irinaevna,League of Assassins,Archer,17/11/2018
Cho Tony Artemovna,Oscorp Industries,Private Investigator,17/09/2019
Smoak Natasha Gennadievna,Central City Police Department,IT Specialist,04/10/2016
Carter Jason Irinaevna,Gamma Research,Lawyer,13/02/2019
Murdock Grace Yurievna,Central City Police Department,Air Force Pilot,25/10/2019
Kent Steve Dmitrievna,Daily Planet,Lawyer,15/02/2018
White Kate Sergeevna,Oscorp Industries,Photographer,27/05/2017
Parker Jessica Elenaevna,Oscorp Industries,IT Specialist,16/05/2018
Palpatine Kara Leonidovna,Gamma Research,Private Investigator,23/04/2023
Smoak Walter Viktorovna,League of Assassins,Agent,14/02/2020
White Ben Stanislavovna,Wayne Enterprises,IT Specialist,01/06/2023
Storm Steve Andreevna,Daily Planet,Air Force Pilot,31/01/2022
Kent Peggy Maryevna,Gamma Research,IT Specialist,29/09/2021
Romanoff Rey Yakovlevna,NASA,Scientist,06/09/2018
Rogers Walter Nikolaevna,Queen Industries,Lawyer,21/10/2018
Rand Steve Nataliaevna,Palmer Technologies,Lawyer,15/09/2022
Carter Norman Romanovna,Army,Reporter,08/05/2019
Wayne Wanda Elenaevna,NASA,Soldier,12/11/2020
Smoak Norman Andreevna,Army,Private Investigator,05/08/2019
Watson Kate Borisovna,Gamma Research,Scientist,04/06/2017
Cain Barry Maryevna,Wayne Enterprises,Agent,25/05/2024
Watson Tony Dariaevna,Fantastic Four,Photographer,07/01/2020
Danvers Wanda Alexandrovna,SSR,IT Specialist,24/02/2020
Wilson Felicity Maryevna,Gamma Research,Archer,25/11/2022
Reilly Peggy Ivanovna,S.H.I.E.L.D.,Private Investigator,24/10/2020
Watson Jessica Olegovna,Stark Industries,Model,18/05/2021
Murdock Matt Nataliaevna,S.H.I.E.L.D.,Lawyer,25/12/2020
Smoak Wanda Yakovlevna,Rand Enterprises,Private Investigator,13/06/2020
Rand Dorothy Veniaminovna,Stark Industries,Air Force Pilot,23/12/2017
Jones Jason Olegovna,Stark Industries,Reporter,20/03/2020
Rogers Ben Nataliaevna,League of Assassins,Spy,28/01/2024
Romanoff Mary Yakovlevna,Fantastic Four,Reporter,31/07/2021
Zor-El Walter Timofeyevna,Stark Industries,Soldier,10/04/2018
Smoak Kate Valeryevna,CatCo Worldwide Media,Model,02/12/2020
Palpatine David Alexandrovna,Oscorp Industries,Scientist,22/03/2018
Maximoff Peggy Vladimirovna,Central City Police Department,Archer,13/03/2024
Storm Susan Gennadievna,Rand Enterprises,Reporter,04/04/2022
Queen Clark Vsevolodovna,Rand Enterprises,Spy,27/11/2018
Storm Natasha Olgaevna,Central City Police Department,Scientist,18/07/2018
Zor-El Walter Yurievna,S.H.I.E.L.D.,Private Investigator,29/08/2018
Cho Mary Elenaevna,Rand Enterprises,Archer,03/03/2022
Lane Susan Nikolayevna,S.H.I.E.L.D.,Archer,08/11/2016
Rogers Bruce Katerinaevna,Army,CEO,19/09/2022
Kent Norman Artemovna,Gamma Research,Scientist,07/12/2021
Parker Clark Nikolaevna,Rand Enterprises,Private Investigator,12/08/2019
Gale Kate Romanovna,Queen Industries,Air Force Pilot,08/04/2018
Romanoff Ben Veniaminovna,CatCo Worldwide Media,Air Force Pilot,19/09/2017
Watson Susan Elenaevna,Rand Enterprises,Photographer,25/04/2019
Lane Tony Vsevolodovna,Fantastic Four,Spy,15/05/2017
Rogers Carol Petrovna,CatCo Worldwide Media,Reporter,04/12/2023
Bishop Lois Olgaevna,Alias Investigations,Model,31/08/2017
Osborn Wanda Viktorovna,Queen Industries,CEO,20/02/2017
Zor-El Susan Gennadievna,Stark Industries,Lawyer,23/04/2018
Kent Wanda Yevgenievna,SSR,Archer,12/01/2021
Palpatine Walter Olgaevna,SSR,Model,28/01/2024
Allen Oliver Vladislavovna,SSR,Model,17/08/2016
Reilly Rey Sergeevna,Fantastic Four,Air Force Pilot,08/08/2021
Murdock Kate Nikolayevna,Stark Industries,Scientist,21/11/2017
Rand Jason Yurievna,League of Assassins,CEO,29/06/2018
Danvers Barry Sergeevna,Wayne Enterprises,CEO,20/05/2019
Murdock Ben Yakovlevna,Daily Planet,Journalist,09/12/2017
Danvers David Ivanovna,Wayne Enterprises,IT Specialist,15/07/2018
Queen Susan Igorevna,Queen Industries,Spy,22/05/2020
Wilson Jessica Fedorovna,Army,Private Investigator,20/05/2023
Danvers Matt Nikolaevna,Rand Enterprises,Journalist,18/01/2021
Maximoff Matt Fedorovna,Alias Investigations,Air Force Pilot,02/08/2023
Allen Wanda Andreevna,SSR,Agent,07/07/2024
Carter David Yevgenievna,Gamma Research,IT Specialist,19/09/2022
Jones Felicity Yurievna,CatCo Worldwide Media,Lawyer,17/11/2018
Rogers Wanda Elenaevna,Gamma Research,CEO,28/10/2016
Todd Kate Petrovna,Queen Industries,Soldier,05/11/2018
Rand Dorothy Dmitrievna,S.H.I.E.L.D.,CEO,18/02/2022
Rand Susan Nikolayevna,Queen Industries,Scientist,09/08/2016
Cho Susan Sergeevna,Oscorp Industries,Private Investigator,27/04/2024
Zor-El Kate Katerinaevna,Army,Journalist,13/07/2022
Watson Natasha Romanovna,Stark Industries,Scientist,05/03/2020
Reilly Wade Valeryevna,CatCo Worldwide Media,Soldier,07/07/2021
Wilson Lois Nikolayevna,Palmer Technologies,Spy,26/03/2024
Carter Rey Dariaevna,Stark Industries,IT Specialist,08/09/2016
Cho Wade Annaevna,S.H.I.E.L.D.,CEO,13/03/2019
Rand Rey Sidorovna,Gamma Research,IT Specialist,13/02/2018
Rand Tony Viktorovna,S.H.I.E.L.D.,Private Investigator,27/09/2016
Todd Jason Borisovna,Fantastic Four,IT Specialist,15/07/2020
Osborn Peggy Vladislavovna,League of Assassins,Air Force Pilot,05/03/2024
Maximoff Matt Timofeyevna,Stark Industries,Journalist,05/10/2016
Danvers Grace Yurievna,SSR,Lawyer,19/05/2020
Gale David Ivanovna,Wayne Enterprises,Lawyer,23/07/2019
Zor-El Mary Elenaevna,Army,Spy,27/02/2019
Watson Natasha Irinaevna,Oscorp Industries,Private Investigator,19/11/2018
Stark Walter Mikhailovna,Gamma Research,Lawyer,10/03/2020
Cho Mary Nikolaevna,Army,Reporter,14/07/2022
Allen Tony Dariaevna,S.H.I.E.L.D.,Air Force Pilot,26/09/2018
Lane Carol Igorevna,NASA,Air Force Pilot,30/04/2024
Reilly David Tatianaevna,Central City Police Department,Journalist,14/04/2023
Bishop Barry Yakovlevna,SSR,Soldier,27/09/2022
Parker Kara Maryevna,SSR,IT Specialist,08/11/2022
White Daniel Yakovlevna,Central City Police Department,IT Specialist,23/05/2023
Cho Felicity Gennadievna,CatCo Worldwide Media,Private Investigator,11/11/2018
Queen Ben Nikolaevna,Oscorp Industries,Photographer,03/01/2018
Osborn David Olegovna,Daily Planet,Agent,04/07/2020
Danvers Dorothy Svetlanaevna,League of Assassins,Journalist,15/08/2021
Kent Jason Veniaminovna,Fantastic Four,Journalist,25/02/2024
Osborn Clark Olgaevna,Central City Police Department,Photographer,20/03/2021
Gale Steve Irinaevna,SSR,Archer,07/02/2019
Kent Rey Stanislavovna,S.H.I.E.L.D.,CEO,09/04/2021
Osborn Felicity Annaevna,Gamma Research,Soldier,08/07/2021
Palpatine Clark Yurievna,Army,Soldier,03/04/2018
Wilson Kate Timofeyevna,Central City Police Department,Photographer,12/04/2018
Zor-El Mary Leonidovna,Alias Investigations,Journalist,08/07/2019
Cho Clark Sidorovna,Army,Journalist,27/01/2021
Wayne Ben Annaevna,Oscorp Industries,Scientist,18/01/2024
Todd Bruce Igorevna,Palmer Technologies,CEO,13/10/2019
Kent Peggy Igorevna,League of Assassins,Journalist,19/08/2016
Todd Wanda Borisovna,Wayne Enterprises,Spy,30/01/2023
Zor-El Wade Maryevna,CatCo Worldwide Media,Photographer,01/09/2020
Wayne Ben Nataliaevna,SSR,Air Force Pilot,11/11/2017
Smoak Peggy Andreevna,Fantastic Four,Archer,26/03/2024
Carter Peter Yurievna,CatCo Worldwide Media,Archer,09/01/2017
Cain Barry Yurievna,Alias Investigations,Journalist,25/07/2018
Reilly Daniel Stanislavovna,League of Assassins,Lawyer,20/01/2023
Zor-El Peter Vladimirovna,Oscorp Industries,Reporter,13/05/2024
White Jessica Sidorovna,Wayne Enterprises,Air Force Pilot,20/12/2018
Queen Bruce Katerinaevna,Daily Planet,Agent,23/05/2023
Queen Kate Vsevolodovna,Palmer Technologies,Spy,09/05/2018
Reilly Norman Stanislavovna,Oscorp Industries,Photographer,02/03/2018
Kent Susan Valeryevna,NASA,Agent,01/12/2017
Kent Jessica Vsevolodovna,League of Assassins,Agent,04/08/2024
Rogers Bruce Stanislavovna,Stark Industries,Scientist,17/11/2018
Carter Carol Irinaevna,League of Assassins,Lawyer,02/02/2021
Todd Ben Vladimirovna,Rand Enterprises,Archer,16/08/2018
Storm Carol Yakovlevna,Oscorp Industries,Spy,30/05/2024
Romanoff Jason Borisovna,Fantastic Four,Model,05/07/2019
Smoak Steve Ivanovna,Wayne Enterprises,Model,24/12/2023
Danvers Mary Vladislavovna,NASA,Archer,13/04/2019
Smoak Natasha Sidorovna,Stark Industries,Air Force Pilot,13/05/2023
White David Svetlanaevna,Wayne Enterprises,Spy,23/09/2018
Smoak Steve Elenaevna,Oscorp Industries,Air Force Pilot,05/11/2018
Danvers Norman Fedorovna,NASA,Private Investigator,18/06/2017
Lane Rey Dariaevna,NASA,Private Investigator,30/10/2017
Zor-El Matt Veniaminovna,CatCo Worldwide Media,Scientist,04/05/2018
Watson Felicity Vladimirovna,Gamma Research,Spy,05/05/2021
Bishop Susan Veniaminovna,Oscorp Industries,Journalist,07/02/2022
Carter Lois Ivanovna,S.H.I.E.L.D.,IT Specialist,24/04/2022
Todd Matt Vsevolodovna,S.H.I.E.L.D.,CEO,22/11/2016
White Jason Sidorovna,Rand Enterprises,IT Specialist,08/02/2023
Cho Walter Vladimirovna,Queen Industries,Private Investigator,15/02/2022
Zor-El Wade Vladislavovna,Alias Investigations,Soldier,21/12/2016
Wayne Norman Stanislavovna,CatCo Worldwide Media,Model,13/12/2021
Cain Tony Gennadievna,Queen Industries,Soldier,25/08/2019
Smoak Oliver Yevgenievna,NASA,Spy,20/07/2024
Gale Wade Valeryevna,Fantastic Four,CEO,22/03/2017
White Barry Vladimirovna,Wayne Enterprises,Agent,18/06/2021
Storm Kara Vasilievna,Palmer Technologies,Archer,03/06/2018
Rand Tony Olgaevna,Palmer Technologies,Scientist,04/06/2023
Murdock Kate Tatianaevna,Queen Industries,Agent,04/05/2018
Todd Tony Tatianaevna,S.H.I.E.L.D.,Spy,17/07/2017
Wilson Jessica Artemovna,S.H.I.E.L.D.,Agent,21/03/2021
Danvers Peggy Mikhailovna,Wayne Enterprises,IT Specialist,24/08/2018
Carter Grace Annaevna,CatCo Worldwide Media,Private Investigator,11/08/2017
Reilly Oliver Leonidovna,Wayne Enterprises,Photographer,29/03/2023
Stark Jessica Irinaevna,Gamma Research,IT Specialist,19/12/2021
Wayne Natasha Olgaevna,Alias Investigations,Archer,08/08/2016
Reilly Bruce Nataliaevna,League of Assassins,Air Force Pilot,30/05/2021
Jones Jason Yevgenievna,Alias Investigations,Scientist,28/06/2018
Queen David Vladislavovna,Army,Spy,12/04/2022
Todd Peggy Stanislavovna,S.H.I.E.L.D.,Spy,21/12/2017
White Daniel Yakovlevna,Oscorp Industries,Lawyer,26/06/2018
Palpatine Jessica Nikolaevna,Army,Model,01/10/2022
Cain Wade Elenaevna,Wayne Enterprises,Spy,14/05/2017
Danvers Peggy Yakovlevna,Alias Investigations,Private Investigator,31/10/2022
Kent Barry Leonidovna,Queen Industries,Lawyer,17/05/2021
Murdock Peggy Sidorovna,League of Assassins,Photographer,21/04/2018
Rogers Dorothy Petrovna,Stark Industries,Agent,24/07/2017
Allen Matt Olgaevna,Gamma Research,IT Specialist,04/06/2020
Wayne Norman Fedorovna,League of Assassins,Reporter,30/08/2020
Stark Walter Artemovna,Alias Investigations,Journalist,14/08/2023
Danvers Carol Nataliaevna,Wayne Enterprises,CEO,01/05/2021
Palpatine Susan Irinaevna,Fantastic Four,Agent,27/12/2020
Wayne Lois Romanovna,Wayne Enterprises,IT Specialist,22/01/2019
White Mary Nikolaevna,Gamma Research,Spy,24/10/2018
Smoak Steve Yakovlevna,Fantastic Four,Agent,23/03/2024
Allen Matt Nikolayevna,Oscorp Industries,Scientist,10/12/2021
Maximoff Clark Leonidovna,League of Assassins,Agent,04/10/2021
Zor-El Norman Irinaevna,NASA,Air Force Pilot,27/12/2018
Jones Susan Nikolaevna,Palmer Technologies,Private Investigator,08/09/2017
Reilly Jessica Fedorovna,Rand Enterprises,Spy,04/05/2017
Palpatine Clark Leonidovna,CatCo Worldwide Media,IT Specialist,22/12/2019
Zor-El Norman Igorevna,Army,Private Investigator,21/12/2016
Danvers Jason Dmitrievna,S.H.I.E.L.D.,Model,22/11/2021
Reilly Steve Irinaevna,Central City Police Department,Spy,05/06/2022
Zor-El Kate Timofeyevna,SSR,Air Force Pilot,12/07/2019
Jones Oliver Vsevolodovna,Oscorp Industries,Air Force Pilot,27/03/2024
Jones Kara Alexandrovna,Stark Industries,Archer,01/06/2023
Todd Bruce Yakovlevna,NASA,Agent,13/10/2020
White Ben Romanovna,Central City Police Department,Soldier,03/09/2017
Maximoff Oliver Viktorovna,Queen Industries,Archer,14/02/2023
Rand Kate Gennadievna,Oscorp Industries,Spy,01/04/2024
Romanoff Oliver Artemovna,CatCo Worldwide Media,Soldier,04/08/2023
Osborn Steve Ivanovna,Oscorp Industries,Model,01/09/2018
Rogers Peggy Sergeevna,Stark Industries,Photographer,16/06/2024
Osborn Wade Andreevna,Rand Enterprises,Reporter,28/02/2023
Osborn Ben Vladimirovna,League of Assassins,Photographer,06/06/2019
Smoak Kara Tatianaevna,Gamma Research,Private Investigator,02/10/2021
Kent Lois Maryevna,S.H.I.E.L.D.,Spy,20/11/2016
Cho Peter Dariaevna,Rand Enterprises,IT Specialist,25/10/2021
Smoak Wanda Sergeevna,Army,IT Specialist,08/03/2021
Reilly Dorothy Vsevolodovna,Alias Investigations,Agent,09/07/2019
Osborn Rey Olegovna,NASA,Journalist,27/06/2023
Kent Norman Nikolaevna,Palmer Technologies,Spy,08/06/2021
Carter Matt Vladislavovna,Stark Industries,Agent,19/12/2023
Kent Natasha Nikolaevna,Rand Enterprises,Lawyer,11/11/2022
Queen Kate Borisovna,Wayne Enterprises,Lawyer,03/05/2017
Lane Clark Alexandrovna,Palmer Technologies,CEO,12/12/2016
Danvers Carol Petrovna,S.H.I.E.L.D.,Spy,20/11/2022
Rogers Jason Ivanovna,Army,Agent,24/11/2022
Cain Wade Timofeyevna,SSR,Air Force Pilot,08/12/2019
Storm Susan Yakovlevna,Army,Air Force Pilot,17/08/2021
Storm Clark Gennadievna,NASA,IT Specialist,16/06/2020
Cain Jason Romanovna,Wayne Enterprises,CEO,21/10/2021
Maximoff Lois Yakovlevna,Daily Planet,Lawyer,13/10/2023
Cho Mary Annaevna,Army,Soldier,20/09/2016
Rogers Norman Vsevolodovna,Central City Police Department,Lawyer,12/12/2022
Wayne Oliver Veniaminovna,Stark Industries,Photographer,11/09/2021
Allen Mary Fedorovna,Oscorp Industries,Journalist,14/09/2019
Kent Susan Vasilievna,Fantastic Four,Lawyer,27/03/2018
Cain Jason Petrovna,Stark Industries,Reporter,24/07/2019
Carter Jessica Yevgenievna,Oscorp Industries,Private Investigator,17/04/2017
Romanoff Rey Yurievna,Queen Industries,Archer,21/11/2017
Murdock Natasha Tatianaevna,NASA,Reporter,29/07/2023
Palpatine Peggy Petrovna,Wayne Enterprises,Model,14/07/2020
Cho Wade Nataliaevna,Gamma Research,Lawyer,06/07/2021
Queen Walter Sergeevna,Queen Industries,Agent,12/03/2018
Osborn Oliver Vsevolodovna,CatCo Worldwide Media,Soldier,18/01/2018
